nuclides,reactions,groups,xs
Dy160,"(n,gamma)",1,36.56873094079605
Dy160,"(n,2n)",1,0.0009524130851035938
Dy160,"(n,p)",1,1.1584643031342371e-06
Dy160,"(n,a)",1,6.789471057783308e-07
Dy160,"(n,3n)",1,7.632655344506144e-07
Dy160,"(n,4n)",1,0.0
Dy160,fission,1,0.0
Dy161,"(n,gamma)",1,106.2330008666542
Dy161,"(n,2n)",1,0.003321226815861784
Dy161,"(n,p)",1,1.4736255835717889e-06
Dy161,"(n,a)",1,8.351627672979426e-07
Dy161,"(n,3n)",1,1.959653504436005e-06
Dy161,"(n,4n)",1,0.0
Dy161,fission,1,0.0
Dy162,"(n,gamma)",1,91.44797593840013
Dy162,"(n,2n)",1,0.0014090721387810749
Dy162,"(n,p)",1,4.637102932034554e-07
Dy162,"(n,a)",1,2.497011201597866e-07
Dy162,"(n,3n)",1,3.038824923489104e-06
Dy162,"(n,4n)",1,0.0
Dy162,fission,1,0.0
Dy163,"(n,gamma)",1,57.38254638623403
Dy163,"(n,2n)",1,0.004203621559582287
Dy163,"(n,p)",1,4.968553630724782e-07
Dy163,"(n,a)",1,3.271881174482628e-07
Dy163,"(n,3n)",1,4.793379648713444e-06
Dy163,"(n,4n)",1,0.0
Dy163,fission,1,0.0
Dy164,"(n,gamma)",1,352.0691206656632
Dy164,"(n,2n)",1,0.0019668559211806626
Dy164,"(n,p)",1,2.0217290516357375e-07
Dy164,"(n,a)",1,1.0656664685438326e-07
Dy164,"(n,3n)",1,6.463379641446224e-06
Dy164,"(n,4n)",1,0.0
Dy164,fission,1,0.0
Ho165,"(n,gamma)",1,26.792355001342052
Ho165,"(n,2n)",1,0.0012517662918365034
Ho165,"(n,p)",1,0.0
Ho165,"(n,a)",1,0.0
Ho165,"(n,3n)",1,2.6085094434635457e-06
Ho165,"(n,4n)",1,0.0
Ho165,fission,1,0.0
Ho166_m1,"(n,gamma)",1,1045.5544439366397
Ho166_m1,"(n,2n)",1,0.004946271775279001
Ho166_m1,"(n,p)",1,1.2684087440077346e-06
Ho166_m1,"(n,a)",1,3.1141232084256856e-07
Ho166_m1,"(n,3n)",1,4.289401270524687e-06
Ho166_m1,"(n,4n)",1,0.0
Ho166_m1,fission,1,0.0
Er162,"(n,gamma)",1,14.389877278405645
Er162,"(n,2n)",1,0.0003588213991273258
Er162,"(n,p)",1,3.5849678167369895e-06
Er162,"(n,a)",1,4.919047535795628e-06
Er162,"(n,3n)",1,3.76391373387893e-08
Er162,"(n,4n)",1,0.0
Er162,fission,1,0.0
Er163,"(n,gamma)",1,94.33990132902346
Er163,"(n,2n)",1,0.0027062483168324913
Er163,"(n,p)",1,5.886674028839193e-06
Er163,"(n,a)",1,0.08252757573998114
Er163,"(n,3n)",1,0.0
Er163,"(n,4n)",1,0.0
Er163,fission,1,0.0
Er164,"(n,gamma)",1,6.664962125830425
Er164,"(n,2n)",1,0.0006832300726988401
Er164,"(n,p)",1,2.1680177202423905e-06
Er164,"(n,a)",1,1.5139492810403719e-06
Er164,"(n,3n)",1,4.1796920193575964e-07
Er164,"(n,4n)",1,0.0
Er164,fission,1,0.0
Er165,"(n,gamma)",1,45.565982589956526
Er165,"(n,2n)",1,0.0035529705232008454
Er165,"(n,p)",1,1.6688618695050365e-06
Er165,"(n,a)",1,0.012556237290007643
Er165,"(n,3n)",1,0.0
Er165,"(n,4n)",1,0.0
Er165,fission,1,0.0
Er166,"(n,gamma)",1,5.047925595669107
Er166,"(n,2n)",1,0.0009693250572787564
Er166,"(n,p)",1,1.120115355242703e-06
Er166,"(n,a)",1,4.1882111666945303e-07
Er166,"(n,3n)",1,1.4613469279287485e-06
Er166,"(n,4n)",1,0.0
Er166,fission,1,0.0
Er167,"(n,gamma)",1,246.78253242197354
Er167,"(n,2n)",1,0.0038932267978161353
Er167,"(n,p)",1,1.39755594675132e-06
Er167,"(n,a)",1,1.3014436139082887e-06
Er167,"(n,3n)",1,1.8739909765544926e-06
Er167,"(n,4n)",1,0.0
Er167,fission,1,0.0
Er168,"(n,gamma)",1,1.4743612887219797
Er168,"(n,2n)",1,0.0017988305262742772
Er168,"(n,p)",1,5.891425338560911e-07
Er168,"(n,a)",1,9.448074096256384e-08
Er168,"(n,3n)",1,5.163288125364386e-06
Er168,"(n,4n)",1,0.0
Er168,fission,1,0.0
Er169,"(n,gamma)",1,8.025446092332755
Er169,"(n,2n)",1,0.007487935968598257
Er169,"(n,p)",1,1.5102675672552828e-07
Er169,"(n,a)",1,1.6149071999060875e-05
Er169,"(n,3n)",1,0.0
Er169,"(n,4n)",1,0.0
Er169,fission,1,0.0
Er170,"(n,gamma)",1,2.4204643719833467
Er170,"(n,2n)",1,0.0026323751834848048
Er170,"(n,p)",1,2.531288056527191e-07
Er170,"(n,a)",1,2.8547342467985297e-08
Er170,"(n,3n)",1,1.4001363245431159e-05
Er170,"(n,4n)",1,0.0
Er170,fission,1,0.0
Tm168,"(n,gamma)",1,51.377266134313544
Tm168,"(n,2n)",1,0.003200182019190306
Tm168,"(n,p)",1,6.347494409552322e-06
Tm168,"(n,a)",1,0.0024411514753664245
Tm168,"(n,3n)",1,6.287089374220357e-07
Tm168,"(n,4n)",1,0.0
Tm168,fission,1,0.0
Tm169,"(n,gamma)",1,55.76481210483301
Tm169,"(n,2n)",1,0.001275393597215093
Tm169,"(n,p)",1,1.0016339329714118e-06
Tm169,"(n,a)",1,1.2554136790489975e-06
Tm169,"(n,3n)",1,1.7147128228240362e-06
Tm169,"(n,4n)",1,0.0
Tm169,fission,1,0.0
Tm170,"(n,gamma)",1,15.890822217437194
Tm170,"(n,2n)",1,0.00414546109168747
Tm170,"(n,p)",1,5.309297034643062e-07
Tm170,"(n,a)",1,1.3002552111279916e-05
Tm170,"(n,3n)",1,3.1006016999679473e-06
Tm170,"(n,4n)",1,0.0
Tm170,fission,1,0.0
Tm171,"(n,gamma)",1,50.98760521152227
Tm171,"(n,2n)",1,0.002317560138087201
Tm171,"(n,p)",1,2.772754318682637e-07
Tm171,"(n,a)",1,9.606759505688296e-07
Tm171,"(n,3n)",1,0.0
Tm171,"(n,4n)",1,0.0
Tm171,fission,1,0.0
Yb168,"(n,gamma)",1,1020.8529739716313
Yb168,"(n,2n)",1,0.0006115823114687685
Yb168,"(n,p)",1,7.040979077016601e-06
Yb168,"(n,a)",1,7.484780272659316e-06
Yb168,"(n,3n)",1,1.1258758475193374e-07
Yb168,"(n,4n)",1,0.0
Yb168,fission,1,0.0
Yb169,"(n,gamma)",1,504.4701878505682
Yb169,"(n,2n)",1,0.0028417985867321936
Yb169,"(n,p)",1,2.8713763686603892e-06
Yb169,"(n,a)",1,0.05858433623925104
Yb169,"(n,3n)",1,0.0
Yb169,"(n,4n)",1,0.0
Yb169,fission,1,0.0
Yb170,"(n,gamma)",1,9.91448935274843
Yb170,"(n,2n)",1,0.0011686431424992462
Yb170,"(n,p)",1,3.209519843261415e-06
Yb170,"(n,a)",1,3.4873341159529195e-06
Yb170,"(n,3n)",1,8.569681806921287e-07
Yb170,"(n,4n)",1,0.0
Yb170,fission,1,0.0
Yb171,"(n,gamma)",1,16.900620601580343
Yb171,"(n,2n)",1,0.003778962150621556
Yb171,"(n,p)",1,3.5413182552176647e-06
Yb171,"(n,a)",1,4.355644482241374e-06
Yb171,"(n,3n)",1,2.4712373403194895e-06
Yb171,"(n,4n)",1,0.0
Yb171,fission,1,0.0
Yb172,"(n,gamma)",1,1.0325024095005562
Yb172,"(n,2n)",1,0.0015780343619478472
Yb172,"(n,p)",1,1.2450667996383724e-06
Yb172,"(n,a)",1,4.692746693242005e-07
Yb172,"(n,3n)",1,3.3732576649054394e-06
Yb172,"(n,4n)",1,0.0
Yb172,fission,1,0.0
Yb173,"(n,gamma)",1,12.627224331838987
Yb173,"(n,2n)",1,0.0045237735585356735
Yb173,"(n,p)",1,1.0392473360873663e-06
Yb173,"(n,a)",1,8.146507914723402e-07
Yb173,"(n,3n)",1,4.775638052404668e-06
Yb173,"(n,4n)",1,0.0
Yb173,fission,1,0.0
Yb174,"(n,gamma)",1,9.152156002820016
Yb174,"(n,2n)",1,0.0023762741013722516
Yb174,"(n,p)",1,4.6597750131469395e-07
Yb174,"(n,a)",1,1.1886964029285571e-07
Yb174,"(n,3n)",1,7.5008717415166456e-06
Yb174,"(n,4n)",1,0.0
Yb174,fission,1,0.0
Yb175,"(n,gamma)",1,49.77088859734899
Yb175,"(n,2n)",1,0.0077354251376855225
Yb175,"(n,p)",1,1.1642299138539916e-07
Yb175,"(n,a)",1,1.1281149263747622e-05
Yb175,"(n,3n)",1,0.0
Yb175,"(n,4n)",1,0.0
Yb175,fission,1,0.0
Yb176,"(n,gamma)",1,0.5869927500940723
Yb176,"(n,2n)",1,0.0036826343726611742
Yb176,"(n,p)",1,1.8677354958790776e-07
Yb176,"(n,a)",1,3.918603660188245e-08
Yb176,"(n,3n)",1,1.886259232000639e-05
Yb176,"(n,4n)",1,0.0
Yb176,fission,1,0.0
Lu175,"(n,gamma)",1,19.453567989086814
Lu175,"(n,2n)",1,0.0016801277682910543
Lu175,"(n,p)",1,0.0001566625109717697
Lu175,"(n,a)",1,1.2859244346993908e-07
Lu175,"(n,3n)",1,1.4264311250993875e-05
Lu175,"(n,4n)",1,0.0
Lu175,fission,1,0.0
Lu176,"(n,gamma)",1,677.1595455228598
Lu176,"(n,2n)",1,0.0050719163440506275
Lu176,"(n,p)",1,0.00015666251339705814
Lu176,"(n,a)",1,1.2859244910151473e-07
Lu176,"(n,3n)",1,1.6594716571129264e-05
Lu176,"(n,4n)",1,0.0
Lu176,fission,1,0.0
Hf174,"(n,gamma)",1,80.93547721931307
Hf174,"(n,2n)",1,0.000991744836687516
Hf174,"(n,p)",1,3.963536218720779e-06
Hf174,"(n,a)",1,1.194831824851985e-06
Hf174,"(n,3n)",1,1.0063105994221163e-06
Hf174,"(n,4n)",1,0.0
Hf174,fission,1,0.0
Hf175,"(n,gamma)",1,39.818237971308704
Hf175,"(n,2n)",1,0.0032850770312853822
Hf175,"(n,p)",1,2.0258799245154305e-06
Hf175,"(n,a)",1,0.07577066669819488
Hf175,"(n,3n)",1,0.0
Hf175,"(n,4n)",1,0.0
Hf175,fission,1,0.0
Hf176,"(n,gamma)",1,21.621370728422438
Hf176,"(n,2n)",1,0.0015112610635605289
Hf176,"(n,p)",1,1.7914753009019273e-06
Hf176,"(n,a)",1,6.156482971631177e-07
Hf176,"(n,3n)",1,3.991258876611188e-06
Hf176,"(n,4n)",1,0.0
Hf176,fission,1,0.0
Hf177,"(n,gamma)",1,235.325385939885
Hf177,"(n,2n)",1,0.004811020706943967
Hf177,"(n,p)",1,2.043226910770588e-06
Hf177,"(n,a)",1,9.407508117230235e-07
Hf177,"(n,3n)",1,5.787243636468936e-06
Hf177,"(n,4n)",1,0.0
Hf177,fission,1,0.0
Hf178,"(n,gamma)",1,60.87454821593383
Hf178,"(n,2n)",1,0.0025727187274420947
Hf178,"(n,p)",1,8.54407982710011e-07
Hf178,"(n,a)",1,2.3284511932792603e-07
Hf178,"(n,3n)",1,1.097717956777453e-05
Hf178,"(n,4n)",1,0.0
Hf178,fission,1,0.0
Hf179,"(n,gamma)",1,18.907522024283285
Hf179,"(n,2n)",1,0.006116081651016959
Hf179,"(n,p)",1,9.729625846004143e-07
Hf179,"(n,a)",1,3.052223809043007e-07
Hf179,"(n,3n)",1,1.3987027528854674e-05
Hf179,"(n,4n)",1,0.0
Hf179,fission,1,0.0
Hf180,"(n,gamma)",1,2.5740078555976074
Hf180,"(n,2n)",1,0.003075877765996837
Hf180,"(n,p)",1,3.8468120419442355e-07
Hf180,"(n,a)",1,7.377645935495883e-08
Hf180,"(n,3n)",1,1.6835599763326694e-05
Hf180,"(n,4n)",1,0.0
Hf180,fission,1,0.0
Hf181,"(n,gamma)",1,14.21303023838711
Hf181,"(n,2n)",1,0.00829636208948719
Hf181,"(n,p)",1,3.757079262375837e-07
Hf181,"(n,a)",1,4.4216676795823374e-08
Hf181,"(n,3n)",1,1.5226125100351595e-05
Hf181,"(n,4n)",1,0.0
Hf181,fission,1,0.0
Hf182,"(n,gamma)",1,19.589197572280423
Hf182,"(n,2n)",1,0.004191074396221867
Hf182,"(n,p)",1,1.1237270709278086e-07
Hf182,"(n,a)",1,2.6455375323393187e-08
Hf182,"(n,3n)",1,2.2967198943250087e-05
Hf182,"(n,4n)",1,0.0
Hf182,fission,1,0.0
Ta180,"(n,gamma)",1,190.45375090973837
Ta180,"(n,2n)",1,0.0035899618858858556
Ta180,"(n,p)",1,9.199847351403588e-06
Ta180,"(n,a)",1,9.916164685793902e-07
Ta180,"(n,3n)",1,4.614769645937725e-06
Ta180,"(n,4n)",1,0.0
Ta180,fission,1,0.0
Ta181,"(n,gamma)",1,22.477258839645103
Ta181,"(n,2n)",1,0.0019739832786528607
Ta181,"(n,p)",1,1.091375618447007e-06
Ta181,"(n,a)",1,3.8189359667055576e-07
Ta181,"(n,3n)",1,5.349934690676139e-06
Ta181,"(n,4n)",1,0.0
Ta181,fission,1,0.0
Ta182,"(n,gamma)",1,2517.2118292863547
Ta182,"(n,2n)",1,0.004341254893538839
Ta182,"(n,p)",1,0.0
Ta182,"(n,a)",1,2.5726595956789835e-07
Ta182,"(n,3n)",1,2.274993459149236e-05
Ta182,"(n,4n)",1,0.0
Ta182,fission,1,0.0
W180,"(n,gamma)",1,10.849193991798744
W180,"(n,2n)",1,0.000991812499936626
W180,"(n,p)",1,1.189336845266425e-06
W180,"(n,a)",1,2.6027199356682714e-06
W180,"(n,3n)",1,7.079736369684956e-07
W180,"(n,4n)",1,0.0
W180,fission,1,0.0
W181,"(n,gamma)",1,27.223775025975325
W181,"(n,2n)",1,0.0027377477957369733
W181,"(n,p)",1,8.212440681430206e-07
W181,"(n,a)",1,0.006362461024121162
W181,"(n,3n)",1,0.0
W181,"(n,4n)",1,0.0
W181,fission,1,0.0
W182,"(n,gamma)",1,16.188910578592104
W182,"(n,2n)",1,0.0013110571552232364
W182,"(n,p)",1,4.5741571591544663e-07
W182,"(n,a)",1,2.7098352883261776e-07
W182,"(n,3n)",1,2.148706175769541e-06
W182,"(n,4n)",1,0.0
W182,fission,1,0.0
W183,"(n,gamma)",1,11.501368155892273
W183,"(n,2n)",1,0.0044765647615670374
W183,"(n,p)",1,6.125497005125516e-07
W183,"(n,a)",1,3.815119705421024e-07
W183,"(n,3n)",1,4.504963331318882e-06
W183,"(n,4n)",1,0.0
W183,fission,1,0.0
W184,"(n,gamma)",1,0.7104772670361647
W184,"(n,2n)",1,0.0021041646949552222
W184,"(n,p)",1,2.8423826157123627e-07
W184,"(n,a)",1,1.287231998518802e-07
W184,"(n,3n)",1,6.553092160032719e-06
W184,"(n,4n)",1,0.0
W184,fission,1,0.0
W185,"(n,gamma)",1,6.870518386613145
W185,"(n,2n)",1,0.008032835250659913
W185,"(n,p)",1,1.0974050717879259e-07
W185,"(n,a)",1,8.041633864111683e-05
W185,"(n,3n)",1,0.0
W185,"(n,4n)",1,0.0
W185,fission,1,0.0
W186,"(n,gamma)",1,17.28320641409977
W186,"(n,2n)",1,0.0024648649403227843
W186,"(n,p)",1,1.2486942722927198e-07
W186,"(n,a)",1,5.251168570587009e-08
W186,"(n,3n)",1,1.1677717655656303e-05
W186,"(n,4n)",1,0.0
W186,fission,1,0.0
Re185,"(n,gamma)",1,60.86385079633733
Re185,"(n,2n)",1,0.0015654611645869792
Re185,"(n,p)",1,1.634704056466209e-06
Re185,"(n,a)",1,3.79459897525119e-07
Re185,"(n,3n)",1,3.6747621366628984e-06
Re185,"(n,4n)",1,0.0
Re185,fission,1,0.0
Re186_m1,"(n,gamma)",1,52.19650558724629
Re186_m1,"(n,2n)",1,0.0036509113923719866
Re186_m1,"(n,p)",1,5.004139253325402e-07
Re186_m1,"(n,a)",1,0.0001535732168761313
Re186_m1,"(n,3n)",1,0.0
Re186_m1,"(n,4n)",1,0.0
Re186_m1,fission,1,0.0
Re187,"(n,gamma)",1,18.377120864248045
Re187,"(n,2n)",1,0.0020759848307870645
Re187,"(n,p)",1,7.724565520929164e-07
Re187,"(n,a)",1,9.831878806883393e-08
Re187,"(n,3n)",1,8.223435045779822e-06
Re187,"(n,4n)",1,0.0
Re187,fission,1,0.0
Os184,"(n,gamma)",1,438.4146049085422
Os184,"(n,2n)",1,0.0007982535109172879
Os184,"(n,p)",1,4.1057749621795695e-06
Os184,"(n,a)",1,0.0008912008778891153
Os184,"(n,3n)",1,2.3438394445315198e-07
Os184,"(n,4n)",1,0.0
Os184,fission,1,0.0
Os185,"(n,gamma)",1,43.908776559554525
Os185,"(n,2n)",1,0.0031177829719650756
Os185,"(n,p)",1,1.9810877513940356e-06
Os185,"(n,a)",1,0.11033357315817158
Os185,"(n,3n)",1,0.0
Os185,"(n,4n)",1,0.0
Os185,fission,1,0.0
Os186,"(n,gamma)",1,16.573939808101237
Os186,"(n,2n)",1,0.0012441809535696613
Os186,"(n,p)",1,1.1163297302029566e-06
Os186,"(n,a)",1,8.825643816623377e-05
Os186,"(n,3n)",1,2.147616596399952e-06
Os186,"(n,4n)",1,0.0
Os186,fission,1,0.0
Os187,"(n,gamma)",1,55.72751902795045
Os187,"(n,2n)",1,0.004713192731436355
Os187,"(n,p)",1,1.70845225427604e-06
Os187,"(n,a)",1,8.295662642752159e-05
Os187,"(n,3n)",1,4.5909289436444904e-06
Os187,"(n,4n)",1,0.0
Os187,fission,1,0.0
Os188,"(n,gamma)",1,5.066738530851701
Os188,"(n,2n)",1,0.001640843428922877
Os188,"(n,p)",1,5.753526988527643e-07
Os188,"(n,a)",1,2.4574458593488683e-06
Os188,"(n,3n)",1,5.188821693839041e-06
Os188,"(n,4n)",1,0.0
Os188,fission,1,0.0
Os189,"(n,gamma)",1,23.178840158163666
Os189,"(n,2n)",1,0.006236477848297254
Os189,"(n,p)",1,1.1988155750375519e-06
Os189,"(n,a)",1,2.2927391432344263e-05
Os189,"(n,3n)",1,9.014336401963242e-06
Os189,"(n,4n)",1,0.0
Os189,fission,1,0.0
Os190,"(n,gamma)",1,2.498015794036992
Os190,"(n,2n)",1,0.0020710158760217385
Os190,"(n,p)",1,2.3658678799449407e-07
Os190,"(n,a)",1,1.1270327750176522e-07
Os190,"(n,3n)",1,8.695103518438529e-06
Os190,"(n,4n)",1,0.0
Os190,fission,1,0.0
Os191,"(n,gamma)",1,74.43019481170991
Os191,"(n,2n)",1,0.004989634551721648
Os191,"(n,p)",1,4.238264583132286e-07
Os191,"(n,a)",1,7.847769831952646e-08
Os191,"(n,3n)",1,1.1159393078430016e-05
Os191,"(n,4n)",1,0.0
Os191,fission,1,0.0
Os192,"(n,gamma)",1,0.738191779198707
Os192,"(n,2n)",1,0.002298659589743328
Os192,"(n,p)",1,9.577645845529799e-08
Os192,"(n,a)",1,1.4288006049653204e-08
Os192,"(n,3n)",1,1.0346312469532703e-05
Os192,"(n,4n)",1,0.0
Os192,fission,1,0.0
Ir191,"(n,gamma)",1,220.59535812652925
Ir191,"(n,2n)",1,0.0012913922570503475
Ir191,"(n,p)",1,8.258889511320004e-07
Ir191,"(n,a)",1,2.219101223693956e-07
Ir191,"(n,3n)",1,4.810826345961399e-06
Ir191,"(n,4n)",1,0.0
Ir191,fission,1,0.0
Ir192,"(n,gamma)",1,502.73901648313785
Ir192,"(n,2n)",1,0.003583895411902676
Ir192,"(n,p)",1,6.360491207357273e-06
Ir192,"(n,a)",1,3.858710061380543e-06
Ir192,"(n,3n)",1,6.891596688620168e-06
Ir192,"(n,4n)",1,0.0
Ir192,fission,1,0.0
Ir193,"(n,gamma)",1,52.145308018013196
Ir193,"(n,2n)",1,0.001776021990397597
Ir193,"(n,p)",1,2.9580106624036094e-07
Ir193,"(n,a)",1,2.197818120069578e-06
Ir193,"(n,3n)",1,5.206264210220253e-06
Ir193,"(n,4n)",1,0.0
Ir193,fission,1,0.0
Ir194_m1,"(n,gamma)",1,88.7183929580174
Ir194_m1,"(n,2n)",1,0.00598129052432335
Ir194_m1,"(n,p)",1,2.379584493796616e-07
Ir194_m1,"(n,a)",1,2.410690361581795e-07
Ir194_m1,"(n,3n)",1,0.0
Ir194_m1,"(n,4n)",1,0.0
Ir194_m1,fission,1,0.0
Pt190,"(n,gamma)",1,23.07982430565565
Pt190,"(n,2n)",1,0.000515278267860035
Pt190,"(n,p)",1,1.7628937975941205e-06
Pt190,"(n,a)",1,0.0011241772164843076
Pt190,"(n,3n)",1,2.4193877934387137e-07
Pt190,"(n,4n)",1,0.0
Pt190,fission,1,0.0
Pt191,"(n,gamma)",1,12.655568120886008
Pt191,"(n,2n)",1,0.0025870268492831274
Pt191,"(n,p)",1,4.314526529848218e-06
Pt191,"(n,a)",1,0.000335151045440511
Pt191,"(n,3n)",1,1.2945677302455907e-06
Pt191,"(n,4n)",1,0.0
Pt191,fission,1,0.0
Pt192,"(n,gamma)",1,5.333902787459542
Pt192,"(n,2n)",1,0.0006803950097064997
Pt192,"(n,p)",1,6.330917770711809e-07
Pt192,"(n,a)",1,2.8860510619127745e-05
Pt192,"(n,3n)",1,7.198106508243358e-07
Pt192,"(n,4n)",1,0.0
Pt192,fission,1,0.0
Pt193,"(n,gamma)",1,33.24762916229061
Pt193,"(n,2n)",1,0.003173234844157636
Pt193,"(n,p)",1,1.8770579752075596e-06
Pt193,"(n,a)",1,1.25503523108228e-05
Pt193,"(n,3n)",1,3.3282921126684815e-06
Pt193,"(n,4n)",1,0.0
Pt193,fission,1,0.0
Pt194,"(n,gamma)",1,0.4303278298933432
Pt194,"(n,2n)",1,0.0010712889724792008
Pt194,"(n,p)",1,3.983858133110577e-07
Pt194,"(n,a)",1,8.725975828924053e-07
Pt194,"(n,3n)",1,1.859290927416094e-06
Pt194,"(n,4n)",1,0.0
Pt194,fission,1,0.0
Pt195,"(n,gamma)",1,13.85737604529436
Pt195,"(n,2n)",1,0.0029669058216302262
Pt195,"(n,p)",1,8.433065857448256e-07
Pt195,"(n,a)",1,9.895652302463834e-07
Pt195,"(n,3n)",1,3.3698128038730486e-06
Pt195,"(n,4n)",1,0.0
Pt195,fission,1,0.0
Pt196,"(n,gamma)",1,0.2735814180396269
Pt196,"(n,2n)",1,0.0013507840319976763
Pt196,"(n,p)",1,9.437776625644012e-08
Pt196,"(n,a)",1,3.540022483456517e-08
Pt196,"(n,3n)",1,3.1033209265413285e-06
Pt196,"(n,4n)",1,0.0
Pt196,fission,1,0.0
Pt197,"(n,gamma)",1,9.094438928682104
Pt197,"(n,2n)",1,0.004794505682315077
Pt197,"(n,p)",1,3.012836154044334e-07
Pt197,"(n,a)",1,1.6621863673872858e-08
Pt197,"(n,3n)",1,9.683963950725243e-06
Pt197,"(n,4n)",1,0.0
Pt197,fission,1,0.0
Pt198,"(n,gamma)",1,1.9509782845680919
Pt198,"(n,2n)",1,0.0018357051788839452
Pt198,"(n,p)",1,6.418223061221891e-08
Pt198,"(n,a)",1,6.437220299877862e-09
Pt198,"(n,3n)",1,6.745156900710274e-06
Pt198,"(n,4n)",1,0.0
Pt198,fission,1,0.0
Au197,"(n,gamma)",1,51.48714068501944
Au197,"(n,2n)",1,0.001079916099844136
Au197,"(n,p)",1,4.837982847752368e-07
Au197,"(n,a)",1,1.5438562447618546e-07
Au197,"(n,3n)",1,1.9458390603856265e-06
Au197,"(n,4n)",1,0.0
Au197,fission,1,0.0
Hg196,"(n,gamma)",1,409.2212899869483
Hg196,"(n,2n)",1,0.0007666995234935269
Hg196,"(n,p)",1,1.78414617891872e-06
Hg196,"(n,a)",1,5.357194007233419e-06
Hg196,"(n,3n)",1,4.00430228813944e-07
Hg196,"(n,4n)",1,0.0
Hg196,fission,1,0.0
Hg197,"(n,gamma)",1,5.136640159918696
Hg197,"(n,2n)",1,0.0017596610546980714
Hg197,"(n,p)",1,9.248943201972388e-07
Hg197,"(n,a)",1,0.0005068661466296588
Hg197,"(n,3n)",1,0.0
Hg197,"(n,4n)",1,0.0
Hg197,fission,1,0.0
Hg197_m1,"(n,gamma)",1,14.180982475574055
Hg197_m1,"(n,2n)",1,0.0012173305781261695
Hg197_m1,"(n,p)",1,8.950649293920552e-07
Hg197_m1,"(n,a)",1,6.484230956200485e-05
Hg197_m1,"(n,3n)",1,0.0
Hg197_m1,"(n,4n)",1,0.0
Hg197_m1,fission,1,0.0
Hg198,"(n,gamma)",1,2.353147088386634
Hg198,"(n,2n)",1,0.0011461726825161406
Hg198,"(n,p)",1,1.0070917126502755e-06
Hg198,"(n,a)",1,8.27095239053109e-08
Hg198,"(n,3n)",1,8.21533866008465e-07
Hg198,"(n,4n)",1,0.0
Hg198,fission,1,0.0
Hg199,"(n,gamma)",1,290.5437750079282
Hg199,"(n,2n)",1,0.0026802184098828814
Hg199,"(n,p)",1,9.670926275143333e-07
Hg199,"(n,a)",1,5.472901586587542e-07
Hg199,"(n,3n)",1,2.7649033151019123e-06
Hg199,"(n,4n)",1,0.0
Hg199,fission,1,0.0
Hg200,"(n,gamma)",1,0.27969763815038584
Hg200,"(n,2n)",1,0.0014133295431239627
Hg200,"(n,p)",1,4.2340349673336533e-07
Hg200,"(n,a)",1,2.077657962820816e-08
Hg200,"(n,3n)",1,2.111210166093874e-06
Hg200,"(n,4n)",1,0.0
Hg200,fission,1,0.0
Hg201,"(n,gamma)",1,1.6321008771477137
Hg201,"(n,2n)",1,0.0040849015025088125
Hg201,"(n,p)",1,3.4969383367295924e-07
Hg201,"(n,a)",1,6.359098284286481e-08
Hg201,"(n,3n)",1,5.047157735658579e-06
Hg201,"(n,4n)",1,0.0
Hg201,fission,1,0.0
Hg202,"(n,gamma)",1,0.75978553307556
Hg202,"(n,2n)",1,0.0016678941342998827
Hg202,"(n,p)",1,1.4592551085449663e-07
Hg202,"(n,a)",1,9.447530085023907e-09
Hg202,"(n,3n)",1,4.425231194705947e-06
Hg202,"(n,4n)",1,0.0
Hg202,fission,1,0.0
Hg203,"(n,gamma)",1,119.19121521343172
Hg203,"(n,2n)",1,0.003571894901761084
Hg203,"(n,p)",1,2.700094949496945e-07
Hg203,"(n,a)",1,5.944912084587017e-09
Hg203,"(n,3n)",1,5.7534602633384e-06
Hg203,"(n,4n)",1,0.0
Hg203,fission,1,0.0
Hg204,"(n,gamma)",1,0.1571001689208379
Hg204,"(n,2n)",1,0.0016962354628649442
Hg204,"(n,p)",1,4.7492500929435694e-08
Hg204,"(n,a)",1,1.407367050926123e-09
Hg204,"(n,3n)",1,5.79327716064865e-06
Hg204,"(n,4n)",1,0.0
Hg204,fission,1,0.0
Tl203,"(n,gamma)",1,2.700481880958815
Tl203,"(n,2n)",1,0.0012201554618605063
Tl203,"(n,p)",1,0.0
Tl203,"(n,a)",1,0.0
Tl203,"(n,3n)",1,4.785684619831139e-07
Tl203,"(n,4n)",1,0.0
Tl203,fission,1,0.0
Tl204,"(n,gamma)",1,5.921336445456449
Tl204,"(n,2n)",1,0.0021156540999104556
Tl204,"(n,p)",1,2.7951913032627202e-06
Tl204,"(n,a)",1,2.3717984769820252e-08
Tl204,"(n,3n)",1,3.3995981952531078e-06
Tl204,"(n,4n)",1,0.0
Tl204,fission,1,0.0
Tl205,"(n,gamma)",1,0.04309068662760126
Tl205,"(n,2n)",1,0.0012505081764984539
Tl205,"(n,p)",1,0.0
Tl205,"(n,a)",1,0.0
Tl205,"(n,3n)",1,6.780744532088196e-07
Tl205,"(n,4n)",1,0.0
Tl205,fission,1,0.0
Pb204,"(n,gamma)",1,0.14852415686595782
Pb204,"(n,2n)",1,0.0009279142321779024
Pb204,"(n,p)",1,2.389810413688895e-06
Pb204,"(n,a)",1,8.109138110516199e-07
Pb204,"(n,3n)",1,2.9677494367356305e-07
Pb204,"(n,4n)",1,0.0
Pb204,fission,1,0.0
